8.181248665567384393e-01
7.164757915450812309e-01
7.420114434637955503e-01
7.700065448126094392e-01
8.522902851828054738e-01
8.835377421926439157e-01
5.182984673535039333e-01
8.610770620484342608e-01
8.895350184106552982e-01
9.279680764474541599e-01
8.714028092497109190e-01
4.354547453416477421e-01
6.105479002328827454e-01
4.153822859085457009e-01
7.830500441994646676e-01
6.265949069910995428e-01
8.022998074034662919e-01
8.947565989806151032e-01
7.332007478823040492e-01
8.181248665567382172e-01
8.479159772555141528e-01
7.002534227786811893e-01
6.847516377233655582e-01
7.992570348114785839e-01
8.216620766649169738e-01
4.278299347461730351e-01
7.032242704652269527e-01
9.526826883926111655e-01
8.374128175346886582e-01
8.164720927624566915e-01
2.978565874817408199e-01
7.044389736816033531e-01
4.269852306346252346e-01
7.968117975242803297e-01
6.229329709085457134e-01
7.379256980455262127e-01
7.722760976946483336e-01
9.005861181826633199e-01
7.164757915450812309e-01
8.479159772555141528e-01
6.502257197230680852e-01
5.263985750336727110e-01
7.349952273198022690e-01
7.489437818534316893e-01
3.809830251773430598e-01
6.235545904200812117e-01
8.829179919389910092e-01
7.390333920466102269e-01
6.613788132766258432e-01
2.054648462303590717e-01
8.343979964291997620e-01
4.121014753089073945e-01
8.060599986340791778e-01
5.161191440676311526e-01
6.160296404583555097e-01
6.416491227419820476e-01
8.101909306767296481e-01
7.420114434637955503e-01
7.002534227786811893e-01
6.502257197230680852e-01
6.973961088225636429e-01
7.101181084298048285e-01
8.196384103592211368e-01
4.243419877094544712e-01
5.387808148222076321e-01
7.537712693341740433e-01
8.209913501808899783e-01
6.618114451493642969e-01
1.680910829619106650e-01
5.498620307793421480e-01
2.721797912372901918e-01
6.723610422118062591e-01
4.334193683491487370e-01
6.453641818361064431e-01
7.674051732070512610e-01
6.485463367118762257e-01
7.700065448126094392e-01
6.847516377233653362e-01
5.263985750336729330e-01
6.973961088225638649e-01
6.437373542491665601e-01
7.155202242205407348e-01
5.485326348281441833e-01
6.563936636251624934e-01
7.426843777596173757e-01
7.776012624707393517e-01
8.259910455817792707e-01
3.996644957374410057e-01
3.698397514489681348e-01
2.757778793518034233e-01
5.446636043034891461e-01
5.274640465392569366e-01
7.323575795659140741e-01
7.670333051419317982e-01
6.157317770349796104e-01
8.522902851828052517e-01
7.992570348114785839e-01
7.349952273198022690e-01
7.101181084298048285e-01
6.437373542491665601e-01
9.604989932824042898e-01
4.009377296862356443e-01
7.025326101011298841e-01
8.405607196576790896e-01
9.156830786919515353e-01
7.350942424350773718e-01
2.737314906910269241e-01
6.554089378168803659e-01
3.853830685431778313e-01
9.141892475151409680e-01
5.554198897535937984e-01
6.574274409049880585e-01
8.011270281043105790e-01
7.364676868912912733e-01
8.835377421926436936e-01
8.216620766649171959e-01
7.489437818534316893e-01
8.196384103592213588e-01
7.155202242205407348e-01
9.604989932824042898e-01
4.083443997496130629e-01
6.629116278022715303e-01
8.762492277538421748e-01
9.999999999999995559e-01
7.680769799891247196e-01
